-1.2179807455812, -1.09372830176246, 0.579844737820772, -1.13054384067172
-1.44961184455193, -1.03236907024704, 0.70716514321528, -1.11980597515652
-1.6981167321894, -0.998621492913553, 0.756252528427621, -1.11980597515652
-1.06458266679264, -0.791534086548991, 1.21491278400543, -1.00015547370144
-1.36524290121822, -0.665747661942368, 1.40819436327902, -1.00782537764087
-1.7410681942502, -0.667281642730254, 1.44347592140039, -0.972543819519497
-0.880504972246358, -0.533825314184203, 1.73800023267443, -0.831417587034018
-1.27780599630874, -0.286854407334615, 2.06320415970619, -0.70716514321528
-1.8269711183718, -0.323669946243871, 2.09848571782756, -0.604388430426942
-0.911184588004071, -1.4312040750973, 0.200951483213019, -0.832951567821903
-0.794602048124762, -1.18423316824772, 0.716369027942594, -0.751650586063964
-0.616660276730028, -1.00015547370144, 1.10753412885343, -0.69335931612431
-2.24267991188881, -1.07532053230783, 0.960271973216411, -0.493941813699177
-2.47737897243531, -0.794602048124762, 1.54778661497661, -0.446388409274721
